Id,SalePrice
1610,174535.31816294923
1611,151592.1819601139
1612,194738.75263389474
1613,197194.4500866864
1614,129916.09405668911
1615,108042.22694629725
1616,94378.90124980843
1617,131292.98060949403
1618,160442.72270101067
1619,171982.39496023112
1620,163296.94794107112
1621,185875.73036640286
1622,130201.76853920361
1623,198080.4362920726
1624,205922.3265408854
1625,143970.9281746473
1626,163416.09183551706
1627,188002.58962496914
1628,245839.71540613155
1629,185286.73627115687
1630,223841.59681375246
1631,203092.2964545516
1632,205889.6638101504
1633,187328.03223495148
1634,185137.8164979676
1635,177012.0750576478
1636,165495.54433581766
1637,177380.75437484458
1638,188293.20967971339
1639,172103.89527185293
1640,196910.72343535046
1641,172535.32389106243
1642,223493.54494817695
1643,228012.58875622318
1644,230436.37964422302
1645,162134.50107671652
1646,169701.4117987843
1647,170195.45572847777
1648,142214.45807736285
1649,141683.80394516198
1650,150292.12881073373
1651,178765.83785196728
1652,138784.45540164516
1653,145453.2098238505
1654,162035.1910285782
1655,161652.72451149375
1656,162863.98068723938
1657,163971.92293588084
1658,163625.90505964443
1659,157190.6741803936
1660,199880.06822078433
1661,290900.59492584405
1662,320347.2034403678
1663,309199.9213728934
1664,293268.2561296241
1665,287512.5527278661
1666,295764.52871269523
1667,253097.0361585177
1668,316346.3918922976
1669,263162.2339747395
1670,298501.4438592452
1671,213877.02942485653
1672,298503.7360988018
1673,259394.46397845747
1674,277309.53863481834
1675,189525.01493627552
1676,210829.55901039485
1677,202634.86045699185
1678,333193.1179511193
1679,243751.43854503642
1680,256781.81161958395
1681,229796.0718295949
1682,245057.41447257902
1683,191813.73260449068
1684,190856.03727569492
1685,182017.88400013835
1686,184995.00510684436
1687,191629.4452692916
1688,197226.42200490326
1689,196229.70388866257
1690,194464.3550175813
1691,193154.0391345896
1692,246172.10264067265
1693,194789.96548900387
1694,180529.39615679503
1695,186152.79412633114
1696,232184.0751204776
1697,194088.65543289468
1698,276754.85635916295
1699,253501.06499954828
1700,225390.19326897577
1701,230399.7602865832
1702,302951.3791423275
1703,251317.54049819944
1704,280420.7239434719
1705,212437.01154148427
1706,282905.59920266294
1707,206019.80619160552
1708,220850.25854316368
1709,321122.28766694135
1710,245713.91058664466
1711,279398.97816888377
1712,214958.78232901872
1713,240004.58115562334
1714,214310.63614960905
1715,231214.2466065314
1716,219634.15471118042
1717,198957.98436254475
1718,129905.23479040642
1719,203252.7567584903
1720,274832.72735855624
1721,208367.56128859965
1722,122826.02732044696
1723,191071.0664494528
1724,250811.58652729052
1725,212030.60923871634
1726,196581.66002467435
1727,177654.66746959108
1728,196447.10813962432
1729,188739.0137225521
1730,201110.30383501397
1731,129117.81222949586
1732,170676.09539147135
1733,134402.4351332208
1734,122383.76523260142
1735,152434.1219184353
1736,120895.30664603472
1737,272318.72617498843
1738,236372.79955915225
1739,243152.67441666013
1740,199608.26317401437
1741,217426.4839794978
1742,186867.84390751176
1743,205881.712417167
1744,260540.1220637651
1745,179825.1572380686
1746,188791.29858357902
1747,228151.22825266764
1748,191207.47013352107
1749,147409.183772931
1750,137222.37177646477
1751,207771.29869587
1752,131013.41028456738
1753,135863.43163661205
1754,177157.24143871575
1755,156667.02803935067
1756,128718.60699792861
1757,129063.12841265113
1758,156095.52203227
1759,150089.4988646831
1760,177623.0331893014
1761,145431.46157055348
1762,163426.29618773854
1763,139033.4362318873
1764,118437.86662339038
1765,159679.80135673843
1766,157712.97262813532
1767,203890.9265313373
1768,125166.35974716401
1769,153955.44810303117
1770,160425.0646039489
1771,117421.07376327204
1772,120484.11479442695
1773,110162.23001842566
1774,129427.87690020986
1775,131208.52390125254
1776,130178.85988781166
1777,110939.84076021618
1778,145776.17594935893
1779,143063.39490898396
1780,182195.10412346752
1781,112585.5547700429
1782,109690.78093668287
1783,202987.40679943244
1784,123485.08640159106
1785,102992.64429086455
1786,110423.58105300002
1787,193661.2314506418
1788,73140.57863619973
1789,129182.82686086306
1790,96369.02119119668
1791,218132.97929895404
1792,145408.74590093424
1793,145674.61757183232
1794,192050.7440540387
1795,129743.01092779847
1796,135157.7412762389
1797,189788.63259577125
1798,119769.02478200193
1799,117937.94585594181
1800,118058.26699284789
1801,147722.99127952254
1802,174615.14369966902
1803,152963.68621196662
1804,175928.6480872927
1805,130162.81223946642
1806,141764.66337514383
1807,114955.3912915934
1808,153422.09494174816
1809,105458.29887483153
1810,129499.6504886264
1811,82918.992694228
1812,80546.0856311364
1813,137629.497492642
1814,100282.08684532385
1815,87264.90785142008
1816,110516.09875254185
1817,124803.00468438816
1818,118864.10190689903
1819,145511.7870561394
1820,69251.4962107901
1821,104741.20024139516
1822,178348.220879092
1823,61897.57446133134
1824,106238.9489348514
1825,133512.95125657297
1826,112211.48241722178
1827,124031.73231280697
1828,114952.40704944207
1829,196497.01663395306
1830,141973.61053717943
1831,144472.22618759904
1832,69110.84920848969
1833,119956.04708757203
1834,153581.82311594518
1835,108039.4652397218
1836,127712.39166444683
1837,81048.03706546963
1838,130855.25558350643
1839,135172.0865809789
1840,114783.09359274787
1841,131023.88252669653
1842,97623.89576254295
1843,168884.51001742264
1844,163906.92910883183
1845,131991.3998137479
1846,144965.05720802222
1847,117705.7740108896
1848,66306.7814240526
1849,121864.97459753379
1850,120448.44983052652
1851,127645.11989465689
1852,115445.39949733771
1853,134538.9992557517
1854,187023.55203330444
1855,177077.2535115441
1856,194523.59306424874
1857,155153.96155226268
1858,190186.44857651935
1859,141400.14925025502
1860,178287.78705294913
1861,141400.14925025502
1862,264824.7363622191
1863,264824.7363622191
1864,264824.7363622191
1865,373526.6747375481
1866,297559.65564547805
1867,287700.88328030554
1868,220701.32566130665
1869,231420.18284412773
1870,274487.6228032878
1871,274173.8955872998
1872,188723.7418755584
1873,201585.47168846984
1874,175553.06498725497
1875,199986.3329566371
1876,192415.2306130953
1877,210221.47050126144
1878,211693.4157400641
1879,137775.37474566873
1880,161382.44424404745
1881,346629.7153112199
1882,228670.36255483914
1883,212077.67886122467
1884,220410.4119477525
1885,210047.75862959385
1886,214165.84581117108
1887,195408.08506054294
1888,273402.1954804638
1889,190433.90163957654
1890,146393.65039033987
1891,195888.37548048142
1892,114665.05332948403
1893,104697.15702626997
1894,90131.87131748421
1895,118323.13226954066
1896,116537.55224579657
1897,106819.04729623941
1898,112698.6655548681
1899,158238.2052661753
1900,143337.68387001575
1901,131554.82288086336
1902,116290.07780423701
1903,144558.79810979593
1904,128150.19127219895
1905,147415.70964271962
1906,152994.51197297385
1907,150698.79024273832
1908,169784.4063263814
1909,182570.00409758365
1910,171414.5308632178
1911,187218.97472026132
1912,227740.11575760416
1913,139466.45580963048
1914,93645.52146679687
1915,213835.1462070493
1916,76477.69186321585
1917,243232.81568964882
1918,150904.99092653426
1919,181065.5384316172
1920,189240.67870785034
1921,283484.3506439756
1922,306517.16416901717
1923,203384.29105032384
1924,194423.93861809216
1925,203298.31518250017
1926,313370.6299625764
1927,144416.10952293282
1928,164118.9335582011
1929,144638.59045121333
1930,169947.600968563
1931,203004.0381887695
1932,167356.15857931226
1933,225879.98282637793
1934,188552.65468646577
1935,179364.7200270678
1936,189430.50286096553
1937,174322.18666734098
1938,160721.74603705137
1939,207517.7456791922
1940,193609.3148327717
1941,183252.22618595065
1942,174228.32889882883
1943,187843.7071670097
1944,255029.82616944966
1945,254468.38520855072
1946,122163.43045752178
1947,237460.6108629938
1948,162534.44079826807
1949,194215.64892644694
1950,206315.63817452453
1951,179513.75834979018
1952,180489.44464852297
1953,157168.75044235014
1954,189693.6315704835
1955,158087.4859735499
1956,365094.2365538955
1957,154775.65554510264
1958,265326.8248677385
1959,152526.44860244668
1960,123085.99278985594
1961,156034.1376579021
1962,139078.5093716912
1963,153084.53072349261
1964,131351.90216548747
1965,169497.73852330694
1966,169732.72668367712
1967,293459.8081411808
1968,242251.03663140308
1969,266188.23363180284
1970,310923.6302373141
1971,410934.47017663345
1972,347095.09454619634
1973,253301.5468890307
1974,271523.2399321474
1975,292394.8138686889
1976,252334.50669546268
1977,265844.3753060927
1978,270814.12570513383
1979,301851.1102307735
1980,197110.83459560497
1981,319572.56217774766
1982,223199.73863742602
1983,220386.291640229
1984,202004.92216451076
1985,223127.86987922678
1986,228579.01914426917
1987,189690.67763874045
1988,180394.48903926162
1989,189877.6552971105
1990,195707.0631170266
1991,210390.14695529317
1992,196552.25967735978
1993,189348.64968294807
1994,191722.79034395123
1995,192950.7542275792
1996,211747.73908821994
1997,257714.15862306385
1998,285957.2864670033
1999,214996.0224072634
2000,270117.59922519483
2001,246099.65819831035
2002,226758.09331798175
2003,288116.6603041013
2004,303950.0584691604
2005,211656.16243282007
2006,228173.4839447086
2007,237632.3731881796
2008,199297.8029831443
2009,204350.39924952114
2010,202557.696207708
2011,132860.79556494
2012,197110.56247784971
2013,193521.20118303003
2014,184860.1561396749
2015,197293.38355113709
2016,216791.3773258507
2017,197660.44322425374
2018,129028.78102690984
2019,173062.60055379753
2020,126450.63102318706
2021,119814.24873380753
2022,158014.3384545108
2023,149818.50054251272
2024,182304.10496043327
2025,244962.30535083337
2026,198402.0091637863
2027,197826.46828187985
2028,216319.96797508432
2029,185895.915053625
2030,217426.30420003665
2031,227151.6215998604
2032,234658.94633207907
2033,215170.1972034345
2034,199818.3299437653
2035,215254.1076065498
2036,212549.43996622233
2037,213348.5259218511
2038,310171.02703927906
2039,197194.12929379166
2040,245601.82474854428
2041,241377.45298158014
2042,199379.38581806124
2043,163264.4423172886
2044,155287.49322073258
2045,184874.47489801346
2046,144157.80097940384
2047,156298.77018108126
2048,185415.9578068595
2049,145889.32843172245
2050,175899.7720132896
2051,111695.59061887648
2052,132269.59231774314
2053,144156.55735334556
2054,110802.83503702209
2055,139651.83007653677
2056,147579.447822748
2057,116161.08633179213
2058,190699.35766372902
2059,112869.61015287769
2060,168710.36796534
2061,144670.90434047175
2062,125891.06252291617
2063,113001.72710103249
2064,151675.8214270859
2065,124263.06573632848
2066,145695.34843381806
2067,116455.69511503256
2068,132361.85486201776
2069,116068.02065370674
2070,119964.95684140996
2071,127022.77884241017
2072,253745.4427159153
2073,135212.6096327992
2074,190674.13673895097
2075,158708.89373312923
2076,148220.81308819074
2077,124779.3376054406
2078,121240.14180588041
2079,152303.437917363
2080,126667.11077742538
2081,122184.26357211628
2082,91312.90300763286
2083,151354.58167422394
2084,126750.08243233661
2085,116108.19189271567
2086,167445.37733110887
2087,161464.9825676808
2088,129082.58051956687
2089,99573.39927995454
2090,147079.66505337067
2091,90884.46881054774
2092,137443.5695042769
2093,104265.07461264338
2094,112577.8413870811
2095,189287.1260602192
2096,94688.2101692676
2097,101832.41235929694
2098,185699.05111853298
2099,93061.31842892073
2100,79177.10834686649
2101,130239.34461318862
2102,140475.22352756344
2103,125435.64623696875
2104,121447.13878906681
2105,112440.35167705291
2106,85206.12817893956
2107,139158.90383438877
2108,124108.50656557374
2109,135134.615085597
2110,120596.42460144487
2111,132150.44842724293
2112,107402.96002796452
2113,144327.5760589074
2114,134834.88362520462
2115,143729.66027206127
2116,141275.14108017573
2117,192644.39488590934
2118,115871.45985144204
2119,106492.50957887303
2120,144542.61265984565
2121,112078.77826297272
2122,111145.77702618482
2123,121448.5141352263
2124,138477.50775999276
2125,132090.5397981343
2126,163733.08870981794
2127,140698.36523975644
2128,117765.91756835964
2129,128126.00432737262
2130,132342.94192383726
2131,130257.80280011131
2132,126766.40641891498
2133,129959.85412957596
2134,122284.16260806857
2135,147770.50365947772
2136,69983.28158714158
2137,126063.15883274417
2138,136892.17741168113
2139,161520.82419335804
2140,152810.3979256893
2141,183446.90843951295
2142,121750.8190512175
2143,160480.08829835997
2144,109538.9891265378
2145,156654.38688335867
2146,176588.53256957457
2147,142825.7520815204
2148,167972.51059356862
2149,224910.38760953897
2150,177055.6629939627
2151,123190.20899933968
2152,111768.17970223015
2153,123901.7260252277
2154,105907.92452387842
2155,168834.58362607006
2156,213770.59944360863
2157,194816.137800404
2158,191854.10661243493
2159,192699.5633677419
2160,207398.17723459366
2161,277460.3026177823
2162,436683.33875642234
2163,304003.4399415549
2164,254431.43718542787
2165,150567.07365493616
2166,187310.98066720465
2167,202629.1442724537
2168,207839.24256911152
2169,211453.15628015963
2170,228115.12171333146
2171,164762.5667272173
2172,165771.10678360707
2173,164157.414288645
2174,214039.90463168183
2175,274451.6064818279
2176,247901.50454198717
2177,221418.297741368
2178,222033.5174579392
2179,179326.56103436032
2180,217555.82289187322
2181,194008.00417226073
2182,267013.7767192825
2183,219603.02007577886
2184,120928.34231700284
2185,153709.1523308315
2186,163358.70933048878
2187,174006.02859251716
2188,190102.4392426896
2189,182305.8816146409
2190,87257.34820834897
2191,85687.08979048564
2192,87427.78652345098
2193,114981.26072672663
2194,117052.32648789625
2195,108205.8388608289
2196,112536.72870967796
2197,127913.11813924175
2198,129196.44344216924
2199,147449.83796815993
2200,120344.13290342598
2201,135780.0097764004
2202,162824.50714809206
2203,126697.52085202227
2204,133173.41636283527
2205,102312.76956785313
2206,123948.0634481652
2207,201148.1046447029
2208,204576.6597741367
2209,135081.42841812814
2210,174755.79909567485
2211,136492.67490309358
2212,153797.23339992503
2213,93600.62294500548
2214,129589.10301583758
2215,137948.33623880058
2216,129912.82564463043
2217,104520.12008890972
2218,94988.00773718831
2219,117429.12786668792
2220,99429.92822950883
2221,220934.6743265428
2222,199358.2547031187
2223,238997.01036150253
2224,251502.8156988614
2225,150247.37342228866
2226,151374.28206358958
2227,189568.31442261508
2228,267621.697478971
2229,247048.33637902973
2230,174590.93502171116
2231,239753.1896426089
2232,162646.4265522461
2233,182165.40496084932
2234,205545.0259784339
2235,177135.2649027595
2236,219050.2665631483
2237,288626.66462349077
2238,240577.90204579022
2239,128584.66543324607
2240,168658.21068542733
2241,177209.90243891586
2242,158355.17111937248
2243,152820.3393494307
2244,154820.75484395534
2245,133193.48654719803
2246,126478.60716247567
2247,147175.9537192263
2248,143950.78073778463
2249,149163.49479263887
2250,164938.15529239964
2251,87645.1754243339
2252,166329.6533073895
2253,172607.80662050543
2254,174143.02698716798
2255,188186.16649229807
2256,189530.8234291446
2257,190946.4612786431
2258,172674.7834309668
2259,169634.26501459474
2260,154046.24745851316
2261,189145.91128933313
2262,192869.04777839754
2263,268056.56605820154
2264,360951.71923555277
2265,203296.72488813454
2266,235673.00076720215
2267,254665.2082120603
2268,283262.540458298
2269,166360.90559377905
2270,211322.6394652006
2271,208061.62512923323
2272,180058.02198003724
2273,175408.6144560493
2274,173468.75518047097
2275,219809.42023527177
2276,188727.4745112104
2277,173225.30934180447
2278,171464.58799689132
2279,148327.08016884196
2280,120382.44928700529
2281,184445.53643481512
2282,186847.03962096552
2283,144331.38297919172
2284,136125.34427155004
2285,161997.67627133254
2286,134140.8632525116
2287,269997.625097744
2288,275103.4699789692
2289,301347.9098387296
2290,360563.60295204644
2291,252386.14963569152
2292,317092.0905491303
2293,316353.54827747494
2294,294328.18484644237
2295,400586.08774635894
2296,263496.78998140997
2297,282574.16237236693
2298,286111.5059891641
2299,299388.67179542955
2300,283057.1775591921
2301,279406.0909861365
2302,270683.1048244981
2303,220462.57694278142
2304,292962.7156395269
2305,212663.6526613802
2306,212796.3604604588
2307,186674.12467781652
2308,233081.7038071796
2309,235776.5144915528
2310,219840.4035797421
2311,196645.41815393628
2312,210390.9921472335
2313,183169.5839051926
2314,202279.26303757908
2315,189263.43292489677
2316,177634.56439857397
2317,176256.15653745926
2318,190366.29705131162
2319,194578.60983819686
2320,201415.86481819904
2321,232679.74813155195
2322,183388.19674650504
2323,192217.6735288748
2324,194631.33763030826
2325,203698.8266164455
2326,189884.50099197647
2327,195656.62579654896
2328,199207.2288794484
2329,187157.64572732899
2330,184921.8092531836
2331,296463.48868657014
2332,287137.63515954546
2333,263643.21958095924
2334,215783.24216097797
2335,210983.6858206981
2336,297843.2341982255
2337,224525.8578815628
2338,282070.14263354614
2339,209202.85503444762
2340,376303.5235051296
2341,196661.91330168277
2342,210450.6927352382
2343,231130.92967118308
2344,221298.91240490487
2345,288212.30523523525
2346,229343.7437563423
2347,210664.14768242318
2348,242342.32517432957
2349,198222.21258378102
2350,302955.0266120484
2351,226013.09545894765
2352,235885.17590539524
2353,236594.65868251762
2354,133384.54433304936
2355,138780.68406362532
2356,190976.98260237978
2357,208710.67135007438
2358,189356.07316238503
2359,144054.25905998607
2360,132410.51239769164
2361,178092.17877345526
2362,205101.2139759853
2363,144005.84027877334
2364,198164.62523507213
2365,218391.95359115218
2366,210479.53650587416
2367,209204.41570866597
2368,198947.5845241043
2369,214236.49839552885
2370,185825.658920324
2371,186823.98265515262
2372,210218.31568202443
2373,231769.44112415455
2374,341732.41148745007
2375,196716.5386730174
2376,188254.57332436764
2377,212118.22071603267
2378,146396.13839697058
2379,180403.43324434073
2380,158952.74254724354
2381,157812.42946550698
2382,190609.89541608922
2383,186964.71319065517
2384,201995.0325021738
2385,162533.0493108764
2386,129784.97780305144
2387,142552.1209532859
2388,135627.86991575357
2389,124761.8973419998
2390,133909.82812115125
2391,183874.88826382413
2392,126961.53824605996
2393,159449.77820600712
2394,144717.9066640744
2395,197471.3153192534
2396,126981.21333969012
2397,177794.60329755663
2398,157451.05198761908
2399,74251.22388632367
2400,82936.0831741449
2401,152600.64595548762
2402,119666.6489265674
2403,178552.2693540963
2404,142639.94252597174
2405,150898.40882944042
2406,156521.46605770328
2407,121704.54569123742
2408,171815.21521934966
2409,120497.65795758557
2410,152269.66615925625
2411,118540.05122858967
2412,130614.66113168541
2413,119430.13662020574
2414,163155.17801094227
2415,133263.25864853783
2416,136041.79963528333
2417,129232.86359541322
2418,147562.46342520305
2419,110630.1200309271
2420,124884.33248967188
2421,111734.2218259415
2422,125086.29412018778
2423,91643.18948809768
2424,149537.03341116593
2425,244519.06324096292
2426,155741.53710599773
2427,105155.3779046
2428,157579.787613783
2429,123796.36608329769
2430,136568.9104078884
2431,109477.54289203518
2432,147772.87353570905
2433,126744.561044809
2434,122278.96967254617
2435,124412.82565353444
2436,122450.17826954693
2437,120109.95343940995
2438,120380.4334504554
2439,145879.60226159167
2440,143483.69687527037
2441,96819.60712390416
2442,111578.7306392898
2443,128229.3941988108
2444,158878.6655262984
2445,96185.4161656865
2446,109046.51552947203
2447,232663.77949244733
2448,129626.92062435919
2449,131290.79852949636
2450,154784.63952141456
2451,140906.09607721597
2452,159587.05965809262
2453,115518.73731144212
2454,142502.49564900302
2455,133383.80216108143
2456,124149.66997106858
2457,138122.7387950813
2458,118499.88619295087
2459,110855.48622108213
2460,139266.9247269536
2461,126848.26927997846
2462,129984.69897523777
2463,122805.94914748929
2464,156288.35121210077
2465,143375.87707880524
2466,129668.522037171
2467,160073.2086296139
2468,92424.99027750522
2469,87423.60966097376
2470,184200.42250319917
2471,185124.9289525166
2472,145649.98359808497
2473,135817.56491232684
2474,83492.02199755856
2475,184388.40589628246
2476,127284.16945935122
2477,123043.86546611335
2478,159627.67664021836
2479,120170.81112762063
2480,182968.66237917927
2481,116097.23204249807
2482,172058.26556575915
2483,121789.8900999752
2484,147075.52452083363
2485,135007.6024467288
2486,137392.81658736445
2487,157140.99176208474
2488,159487.59538179927
2489,162786.40641240188
2490,140833.16040312438
2491,125343.4223194843
2492,175810.3837925116
2493,172253.87582693595
2494,150102.0779326589
2495,106771.7123120407
2496,178854.74663622997
2497,136310.67548617272
2498,127713.95045228717
2499,125055.95167873462
2500,139141.79254671367
2501,114257.01323631372
2502,138463.4455088152
2503,100429.40220446435
2504,176049.256794911
2505,203956.7040558476
2506,278727.697417236
2507,283159.70692714525
2508,278727.697417236
2509,250675.64870664096
2510,242118.48616941998
2511,201661.95685874976
2512,221289.17310164758
2513,210767.54586960073
2514,188921.14485546487
2515,205382.84922529446
2516,205109.61667346535
2517,167888.01454004526
2518,141731.06520345196
2519,220542.80730469577
2520,210219.58554847457
2521,205547.0340198979
2522,204512.52002709016
2523,144904.29864685112
2524,138496.4707650467
2525,176362.37028176174
2526,186207.2012587431
2527,127387.8366206786
2528,150955.5399527443
2529,173894.4475368594
2530,211528.20771497156
2531,209519.57463445095
2532,228650.75178137672
2533,210763.6721085072
2534,197534.60788467643
2535,229734.74977598432
2536,223458.26622180655
2537,203690.30613771974
2538,218414.6118774834
2539,214400.09456627612
2540,180161.72911255795
2541,206239.1313252296
2542,173207.52465868788
2543,133453.55384242348
2544,136386.44924847022
2545,135534.45281337178
2546,163848.58071114437
2547,171352.89769851012
2548,177432.69137792385
2549,190112.05054549008
2550,399465.428002995
2551,195111.307766084
2552,157398.1450806016
2553,79486.37385712712
2554,87063.26989625968
2555,139970.32330926962
2556,114803.98157749165
2557,126616.77028029427
2558,88273.82496370832
2559,106007.16723832987
2560,134449.00777820015
2561,153140.38081259574
2562,108867.32931426057
2563,140508.09922118316
2564,147882.33753132835
2565,120000.77479112729
2566,126003.20267072368
2567,134937.85658063498
2568,150593.79934737622
2569,166799.02525220634
2570,174690.84304001063
2571,175652.99109870233
2572,193945.8040709693
2573,181729.86304525263
2574,215120.9269661104
2575,176473.53004628795
2576,110525.0824155311
2577,153147.87072973498
2578,95599.56159508158
2579,84772.17811387435
2580,95051.79262165076
2581,168668.22392985888
2582,142733.74024350464
2583,214744.36908368205
2584,169333.80273928144
2585,200182.54211729477
2586,210854.83234476435
2587,188014.9162888795
2588,157568.49562460103
2589,169725.6709151565
2590,190724.27059102507
2591,175228.02700127743
2592,189124.50575934243
2593,178567.6955676592
2594,197055.49180897206
2595,202734.73912582194
2596,242652.2176913433
2597,187471.34286254793
2598,204149.2026878519
2599,323728.5894543378
2600,177874.19384754534
2601,174674.05877602368
2602,118711.47723042549
2603,126111.7573662636
2604,104370.54282633179
2605,117650.82505983977
2606,176906.96415518838
2607,172871.04852709646
2608,193873.49395359965
2609,178946.0852884397
2610,110156.79155444488
2611,118630.94546426744
2612,175249.57293614405
2613,144007.62891628046
2614,142007.5885250681
2615,136898.65541991888
2616,129637.60764493249
2617,195509.75080564723
2618,156323.02295279753
2619,166682.75849483424
2620,178850.06924316037
2621,175386.16596387202
2622,179213.4587200973
2623,223727.97485436144
2624,259056.80591743565
2625,223941.39673774212
2626,172821.80087809675
2627,181700.31377139236
2628,271267.0529557623
2629,299340.8380579873
2630,271206.88626620505
2631,300199.86426117463
2632,262443.432121747
2633,227785.92829410793
2634,266331.4373298879
2635,183105.68795955426
2636,175015.88463007714
2637,183610.24804623588
2638,221047.47851471248
2639,188890.920216919
2640,161309.51573986735
2641,139358.247357219
2642,194847.63188943904
2643,155640.35167348763
2644,156745.14541763262
2645,148724.17805871877
2646,137930.2894673107
2647,138299.2824347716
2648,153665.92110177345
2649,137348.98028955018
2650,159158.82779089993
2651,163385.49211795602
2652,306303.23226929206
2653,275958.2109423474
2654,263722.5861570501
2655,350964.8153788763
2656,263933.13931844715
2657,240295.29700296387
2658,232921.247486834
2659,251816.5470764489
2660,279214.11897036096
2661,311637.49088064
2662,285317.500927062
2663,267843.3976638811
2664,233855.0367990403
2665,306089.3093064746
2666,238538.68043893416
2667,181709.73184452116
2668,199462.2759623892
2669,178190.4018640328
2670,242238.61481461805
2671,199462.2759623892
2672,193445.19074519808
2673,183995.23125371142
2674,184769.15473350178
2675,191137.01787478034
2676,196753.79398191147
2677,186056.0052270922
2678,229028.87819572946
2679,288478.18324713723
2680,266906.8857936159
2681,283977.13798227935
2682,251451.96127914265
2683,313595.5795944383
2684,265550.3289048111
2685,243733.5489947996
2686,267639.8755689676
2687,297350.62573744426
2688,210803.86809374488
2689,225591.84407814016
2690,296903.00283940433
2691,215111.3690892207
2692,132781.34505467606
2693,215602.2689143555
2694,130774.97615986309
2695,201719.33058699826
2696,199656.97217067826
2697,217773.63266739293
2698,182416.73031482814
2699,182063.58758958182
2700,173906.43885004512
2701,184301.8725774728
2702,146007.2359925421
2703,176286.66360485856
2704,176499.16452061804
2705,124454.21393163677
2706,129348.7973446363
2707,141586.47788225985
2708,129137.65416093776
2709,101942.97938430228
2710,128654.48085583848
2711,176946.57696028266
2712,281248.77771683043
2713,209754.64721439857
2714,204118.08858898125
2715,186624.96637306892
2716,204013.23657594647
2717,189151.72909826852
2718,214015.62318845832
2719,155957.46500881077
2720,164859.0398061456
2721,146937.0946790515
2722,157385.04292412527
2723,188723.14716081385
2724,133258.52779200717
2725,121046.47265777938
2726,165181.4372237991
2727,158252.5381844173
2728,147906.96468553806
2729,153430.40114406677
2730,127995.48881824268
2731,120906.16489715353
2732,115922.93122779379
2733,154184.8645040093
2734,112477.88581394327
2735,112304.28650157004
